track_id,user_id,explicit,track_popularity,release_date,album_name,artist_name,track_name
34lM774PhO5jWgRg01Nucf,b5540681352e06ac,False,0,2010-08-13,The Illusion Of Safety,The Hoosiers,Devil's In the Detail
34tNbF88aJ0ahgLtWliITf,b5540681352e06ac,False,23,1973-01-01,Roots,Ian Carr,Roots
34x9tprgAnmqhKutPK01gP,b5540681352e06ac,False,18,2001-10-15,Atomic,Lit,Something To Someone
34xZFT7artr3SGqgSoR88L,b5540681352e06ac,False,0,2002-06-14,Let Go,Avril Lavigne,Complicated
350Hk8LOLsp4pspiNx3CEm,179d97494603457f,False,0,2019-12-06,Steal a Golden Hail,Quirke,Suction Fax
354YO1zyfkCv0psmtB76EE,179d97494603457f,False,22,2014-11-11,A Swirling Fire Burning Through the Rye,Cool Ghouls,What a Dream I Had
354rsPvcUmElBPPMTZ1Xq1,179d97494603457f,False,32,2012-02-06,Blues Funeral,Mark Lanegan,Bleeding Muddy Water
35F6KDvfVX1HZAfp8ScaCK,179d97494603457f,False,9,2023-06-23,Please Touch,Rrose,Rib Cage
35FjZytt5TukIgJD86UybL,1e2e44dad56e626f,False,42,2020-01-17,Manic,Halsey,I HATE EVERYBODY
35GSVJQwEdZv7QODqniwrw,179d97494603457f,False,0,2016-06-06,SsSsSsSsSsSsSsSsSsSsSsSsSsSsSs,SHXCXCHCXSH,SsSsSsSsSsSsSsSsSsSs
35ISBknsCeZQtq66xABI9g,b5540681352e06ac,True,83,2024-06-21,This Wasn't Meant For You Anyway,Lola Young,Messy
35IcAVSMsU9qzHfpPbvC8A,1e2e44dad56e626f,False,73,2021-11-12,This Is What It Feels Like,Gracie Abrams,Feels Like
35NStCn5TNp87Re2APG2qb,179d97494603457f,False,7,1981,Symphony No. 1 (Tonal Plexus),Glenn Branca,"Sym. No. 1, Movement 3"
35PKfoynRpVFoAUE3D5Kc6,1e2e44dad56e626f,False,75,2014-09-19,Hozier,Hozier,Work Song
35RJhm1pEovTBwnNR0zWad,1e2e44dad56e626f,True,69,2020-07-16,GREECE (feat. Drake),DJ Khaled,GREECE (feat. Drake)
35V0s9hDRgdRqDIRnCMbFY,b5540681352e06ac,False,13,2001-01-01,Mozart: The Piano Sonatas,Wolfgang Amadeus Mozart,"Piano Sonata No. 6 in D Major, K. 284 ""Dürnitz"": III. Tema con variazione"
35a4DfzBzQ8pDyskb2ku4z,1e2e44dad56e626f,False,0,2019-09-29,Injaneb,Shayea,Ehtiaj Daram
35gqchrol8FU9YYcZguuCL,1e2e44dad56e626f,True,51,2004-11-12,Encore,Eminem,Just Lose It
35ljOibZSLEjOEPGrbaJsH,179d97494603457f,False,45,1980-10-08,Remain in Light (Deluxe Version),Talking Heads,The Great Curve - 2005 Remaster
35mmSLYn0yyx1ccZwRSLNJ,b5540681352e06ac,False,11,2001-01-01,Mozart: The Piano Sonatas,Wolfgang Amadeus Mozart,"Piano Sonata No. 18 in D Major, K. 576: I. Allegro"
35pTKpJlXTySyP9oH0Cj24,b5540681352e06ac,False,24,2024-04-03,Twice Around the Sun,Ugly (UK),Sha
360Wr96ywrCQq4kTAJ8Pq6,1e2e44dad56e626f,False,73,2015-08-14,Cry Baby (Deluxe Edition),Melanie Martinez,Pacify Her
363yUOiTZYdUhpMsvtamUv,b5540681352e06ac,False,0,2007,Knee-Deep In the North Sea,Portico Quartet,Steps in the Wrong Direction - Live in Copenhagen
365h9AQorWpNnXrRehcYAG,179d97494603457f,False,0,2015-12-18,Aldous Harding,Aldous Harding,No Peace at All
366V3hFbrBtlU9ayYZmyAZ,b5540681352e06ac,False,18,2015-11-30,"The Secret Cosmic Music of the East German Olympic Program 1972-83, Vol. 3",Kosmischer Läufer,Der Traum des Jungen
36AJyK65cMneINXoqV3mIc,179d97494603457f,False,0,2020-01-31,Be Up A Hello,Squarepusher,Nervelevers
36ArELybUeOgq9TCjrMsIb,b5540681352e06ac,False,37,1998-07-13,Anton Bruckner: Symphonie Nr. 4,Anton Bruckner,"Symphony No. 4 in E-Flat Major, WAB 104, ""Romantic"": I. Bewegt, nicht zu schnell - Live"
36BADGOkMps3ZCoiKhEOYj,179d97494603457f,True,0,1996,On Avery Island,Neutral Milk Hotel,Pree-Sisters Swallowing a Donkey's Eye
36DOn2q9g6ZFTfdRzeHVMz,b5540681352e06ac,False,29,1987-01-01,"Brahms: Symphony No.2 In D Major, Op. 73; Variations On A Theme By Joseph Haydn, Op. 56a",Johannes Brahms,"Symphony No. 2 in D Major, Op. 73: I. Allegro non troppo"
36VZeZWCFGcu1LXc2w3ynR,b5540681352e06ac,False,0,2001,Start Static,Sugarcult,Bouncing Off The Walls
36W9ytLDWUaJJ4alg4INGd,179d97494603457f,False,9,2016-06-17,Victorious,Floorplan,The Heavens & The Earth
36XHUcG41Z63jY3QzHUE2J,b5540681352e06ac,False,1,2021-09-03,The Serb,Girl & the Unicorn,The Serb
36a3fPzRVFzraNdxsmyv3w,b5540681352e06ac,False,0,2017-02-03,KINFOLK: Postcards from Everywhere,Nate Smith,Retold
36drMvnuWdjCgF2NgIfRh6,179d97494603457f,False,0,2017-11-17,Wizard Bloody Wizard,Electric Wizard,Necromania
36hGMGCuTWVGsKcN2VuM8O,179d97494603457f,False,0,2016-02-19,Marlon Williams,Marlon Williams,Dark Child
36t6frENUtCYKuZus6aYDO,1e2e44dad56e626f,False,71,2024-04-18,THE TORTURED POETS DEPARTMENT,Taylor Swift,Who’s Afraid of Little Old Me?
36tSNnMctCGaxQp0JVGBLC,179d97494603457f,False,28,2006-03-13,Qawwali,Pinch,Qawwali
36y5E5cxFbz6xU8UqT7Iv7,1e2e44dad56e626f,True,47,2019-04-26,Was It Even Real?,Olivia O'Brien,Love Myself
374BthVYsnk6lt5MsXlYcv,179d97494603457f,False,0,2018-03-08,When We Are,Nubya Garcia,When We Are
37DBrreN9VFfbImE7Sj4Pp,179d97494603457f,False,42,1984-01-01,Beethoven: Symphony No.9,Ludwig van Beethoven,"Symphony No. 9 in D Minor, Op. 125 ""Choral"": III. Adagio molto e cantabile"
37HYDJzO4BRXH7d1Lw08CH,b5540681352e06ac,False,0,2003-06-09,Hail to the Thief,Radiohead,I Will
37LNNQNbL1YLyutBG6aWRx,1e2e44dad56e626f,False,68,2021-08-27,Human (Deluxe),OneRepublic,Rescue Me
37PJvlIfYWqEX6fgjHlnTf,1e2e44dad56e626f,True,55,2020-11-27,Plastic Hearts,Miley Cyrus,WTF Do I Know
37SMrLjV91r6EjVQ6UdF4K,179d97494603457f,False,10,2011-05-23,Hessle Audio: 116 and Rising,Pangaea,Runout
37Sx42ecraWiai21ZiW6se,b5540681352e06ac,False,36,2019-05-10,"Tchaikovsky: Symphony No. 6 ""Pathétique""",Pyotr Ilyich Tchaikovsky,"Symphony No. 6 in B Minor, Op. 74 ""Pathétique"": IV. Finale. Adagio lamentoso – Andante"
37bTG3cP2dvDp7a0TCJnnh,b5540681352e06ac,False,30,2020-06-12,GoGo Penguin,GoGo Penguin,Kora
37bm09IeD2m9VmE4iE44gV,179d97494603457f,False,2,2016-05-01,Doyce,Rezzett,Doyce - Yavas Mix
37yljzIAVyascSXZefkutA,179d97494603457f,False,34,2016-01-22,You're Dreaming,The Cactus Blossoms,Adios Maria
38CWqyJmDgXpa3XTq5ed12,b5540681352e06ac,False,9,1986,Elgar: Enigma Variations & Pomp & Circumstance Marches Nos 1-5,Edward Elgar,"Elgar: Variations on an Original Theme, Op. 36 ""Enigma"": Variation XIV. Finale. E.D.U."
38G6QiKYOoXtCowdQ87196,179d97494603457f,False,6,2022-03-14,Kongestion,SHXCXCHCXSH,Kong
38Ngied9rBORlAbLYNCl4k,179d97494603457f,False,68,1980-10-08,Remain in Light (Deluxe Version),Talking Heads,Once in a Lifetime - 2005 Remaster
38RLObegC9ggpKPRVQDc1g,1e2e44dad56e626f,True,61,2023-06-23,AMERICAN HORROR SHOW,Snow Wife,AMERICAN HORROR SHOW
38bHLl4pznhxzRJLuw1OA7,b5540681352e06ac,False,50,2008-11-18,Shaun White Snowboarding: Official Soundtrack,Heart,Barracuda
38cHrwVGkA7I0NBF5EMhDK,179d97494603457f,False,7,2020-03-20,Multila (2020 Remaster),Vladislav Delay,Huone - 2020 Remaster
38jOdB3iM24elg6aU7r6nB,b5540681352e06ac,False,27,1987-01-01,"Brahms: Symphony No.2 In D Major, Op. 73; Variations On A Theme By Joseph Haydn, Op. 56a",Johannes Brahms,"Symphony No. 2 in D Major, Op. 73: IV. Allegro con spirito"
38micCD7BMyIUP3JtMXnzh,1e2e44dad56e626f,False,0,2019-09-29,Injaneb,Shayea,Nemidooni Cheqad Delam Mikhad
38qwOc9GzQMp8cgg9broU0,179d97494603457f,False,0,2003-03-03,Ether Song,Turin Brakes,Rain City - Includes Hidden Track 'Ether Song'
38uQPQvmxIKKhs3V0kKvC5,1e2e44dad56e626f,True,38,2019-04-12,Utopia,M Huncho,Rock Bottom
38xcUjiTP1ivfb7ObwjyGA,b5540681352e06ac,False,54,1962-05-28,Takin' Off (Expanded Edition),Herbie Hancock,Watermelon Man - Remastered 2007
392OK8Qdmos0wNDrduiwy0,b5540681352e06ac,False,43,2000-01-01,Incredible Jazz Guitar,Wes Montgomery,In Your Own Sweet Way
398N1sSM7YmSeiAg8qhEfO,b5540681352e06ac,False,25,1979,Someday My Prince Will Come,Chet Baker,Someday my prince will come
39CyGKIFqMzSuynOR8uilD,b5540681352e06ac,False,62,1978,Baltimore,Nina Simone,Baltimore
39JRmdKFka1Oe09FoOCPI4,1e2e44dad56e626f,False,59,2019-10-25,JESUS IS KING,Kanye West,Selah
39PN8UYVPs8nzVDFxE3gx1,b5540681352e06ac,False,0,2014-05-19,In the Dance EP,Flava D,In the Dance
39VQgJ3vIqFbk5VMwMZNwv,179d97494603457f,False,3,2020-05-15,Never Forget (Remixes),Scuba,Never Forget - Effy Remix
39WTgeV6Cf0T2n91mFqpBE,179d97494603457f,False,2,2011-10-10,Ghost People,Martyn,Horror Vacui
39XLyfzIKnoiAAlexj8Lyf,b5540681352e06ac,False,4,1996,Beethoven: Piano Concertos Nos. 1 & 2,Ludwig van Beethoven,"Piano Concerto No. 1 in C Major, Op. 15: I. Allegro con brio (Cadenza Improvised by Jos van Immerseel)"
39kD4hO36yxtBfAK8c91Q2,179d97494603457f,False,36,1983-09-23,"Strauss, Johann II: Famous Waltzes",Johann Strauss II,"Wiener Blut, Op. 354"
39koMKbq0FLzUpGtyjA8FE,b5540681352e06ac,False,9,2024-02-09,Chè Ja Vu,Cassette Heads,Chè Ja Vu
39lSeqnyjZJejRuaREfyLL,b5540681352e06ac,False,75,1982-05-10,Rio (Collector's Edition),Duran Duran,Hungry Like the Wolf - 2009 Remaster
39m6vOwUEgjErRnsm93wu2,179d97494603457f,False,53,1969-05-29,"Crosby, Stills & Nash","Crosby, Stills & Nash",Wooden Ships - 2005 Remaster
39qIpVZzCIvNZgcsSf5Ghg,179d97494603457f,False,28,2013,Experimental Jelly,Tomorrows Tulips,Flowers on the Wall
39rHfrVqCX6A55GF7uOZSC,b5540681352e06ac,False,55,2014-08-26,Fugue State,Vulfpeck,1612
39zWYYZStDgWi32sOU9AX4,179d97494603457f,False,59,2019-08-30,Fear Inoculum,TOOL,Fear Inoculum
3A6tEuBqrZGmFXZrYEGx00,b5540681352e06ac,False,23,2022-08-04,Nutrition,Tenka,Nutrition - Single Edit
3A8tnT81n2NjQsxZrWy181,179d97494603457f,False,11,2018-09-21,Infinite Moment,The Field,"Something Left, Something Right, Something Wrong"
3AA8xNhDC0MpqwkGX3EP5V,b5540681352e06ac,False,64,2000-03-06,United,Phoenix,If I Ever Feel Better
3ACMpjnR7ee9PObp6KRZSP,1e2e44dad56e626f,False,55,2015,7 Years (feat. Lukas Graham) [Sped Up Version],sped up nightcore,7 Years (feat. Lukas Graham) - Sped Up Version
3AMBAlniMkoHehdRm7dQRg,b5540681352e06ac,False,37,1981-01-01,Mozart: The Piano Sonatas,Wolfgang Amadeus Mozart,"Piano Sonata No. 11 in A Major, K. 331: I. Tema (Andante grazioso) con variazioni"
3AOwl0oEiIDcnwcbBvVnt3,b5540681352e06ac,False,13,2016-02-05,Man Made Object (Deluxe),GoGo Penguin,Smarra
3ASbn4OVbcg1tnSjmdyREe,b5540681352e06ac,False,28,1968,New York Is Now!,Ornette Coleman,Broad Way Blues
3AWfLGz9qAmWdnCc5arpwX,179d97494603457f,False,13,2006-01-01,King Hokum,C.W. Stoneking,Dodo Blues
3AeOjUG6ovl4asXFsfW7L0,1e2e44dad56e626f,False,0,2018-07-10,Taal,Mustafa Al-Abdullah,Taal
3AgEOAo3dvkjtsBmeTGRjg,b5540681352e06ac,False,45,1999,Keep It Unreal (10th Anniversary Analogue Remaster Edition),Mr. Scruff,Get A Move On!
3AiXzUyFAFZVBGVAADPN5a,1e2e44dad56e626f,False,53,2015-05-29,"How Big, How Blue, How Beautiful (Deluxe)",Florence + The Machine,Make Up Your Mind
3AjAW73voweaAkR5RkC3eS,179d97494603457f,False,1,2016-10-21,A Made Up Sound (2009-2016),A Made Up Sound,Havoc
3AkxjQdyEWw87ArsmvjeeA,179d97494603457f,False,0,2022-09-30,05-10,Clark,Dusk Swells
3AoeaZs8dFemFJr3JdzOL0,b5540681352e06ac,False,71,1995-06-16,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",Michael Jackson,You Are Not Alone
3B0WbRucJ6ZIla2G9IVt2E,1e2e44dad56e626f,True,58,2020-05-29,I Dunno (feat. Dutchavelli & Stormzy),Tion Wayne,I Dunno (feat. Dutchavelli & Stormzy)
3B2aA3U9FulduCsctUCbmp,179d97494603457f,False,13,2019-05-24,So Glad / I Feel Him Moving,Floorplan,So Glad
3B54sVLJ402zGa6Xm4YGNe,1e2e44dad56e626f,True,85,2017-07-14,Jungle Rules,French Montana,Unforgettable
3BIovVtBwvGZ0NM9lkCYae,1e2e44dad56e626f,False,0,2016-04-16,Az No,Maslak,Az No
3BJkeOiAXf0MZ3nCnYab6b,179d97494603457f,False,5,2010-12-14,"Wave the Ocean, Wave the Sea: Alan Lomax's ""Southern Journey,"" 1959–1960",Floyd Batts,Dollar Mamie
3BNHpCcu9BaL43SjLIi8o9,b5540681352e06ac,False,40,2020-07-24,Tailwinds,The Fearless Flyers,Kenni and the Jets
3BWWSa0UDSVP6Z9uRrT175,b5540681352e06ac,False,0,2005-09-19,Ten Thousand Fists,Disturbed,Land Of Confusion
3BZZgeux8UoL0vOubJr2sH,179d97494603457f,False,5,2017-09-22,I Am Your King,Le Days,Blood Is Blood
3BZuH9q3NNvu7hKeXUszSo,b5540681352e06ac,False,31,2009-01-01,Mendelssohn: Italian Symphony,Felix Mendelssohn,"Symphony No. 4 in A Major, Op. 90, MWV N16 ""Italian"": I. Allegro vivace - 1984 Recording"
3Bp478Itxv8gxqqEcf8HRL,179d97494603457f,False,0,1995-04-24,...I Care Because You Do,Aphex Twin,Acrid Avid Jam Shred
3BqvSMpXIXHuLUFQgXL4K5,1e2e44dad56e626f,False,52,2023-11-10,Northern Attitude (with Hozier),Noah Kahan,Northern Attitude (with Hozier)
3Bs4WLb2qw49mM7KrmJspT,179d97494603457f,False,0,2018-04-13,L.A. Playback,Beak>,Broken Window
3Bto1rMlnMq4ctgqFCVdEt,1e2e44dad56e626f,False,0,2020-11-06,Talking to Myself,Madalen Duke,Part Goddess Part Gangster
3BvdyscylBbOhf0TL2S0yH,1e2e44dad56e626f,False,50,2011-05-17,The Book Of Mormon (Original Broadway Cast Recording),Scott Barnhardt,Turn It Off
3C29msNvApwxpOxhuqD2rX,1e2e44dad56e626f,False,56,2023-11-17,Sweet Moment,Mackenzy Mackay,Sweet Moment
3C3cr2JQwXIhqAHqOardVO,b5540681352e06ac,False,67,2013-01-08,Vessel,Twenty One Pilots,Holding on to You
3C3gWi1vRZxZRPoNHnVTaU,179d97494603457f,False,17,2015-11-11,Kinematic Optics EP,Polar Inertia,Vertical Ice
3CCRVu4F91Qp2mnGjmWBrf,1e2e44dad56e626f,False,62,2023-10-27,1989 (Taylor's Version) [Deluxe],Taylor Swift,Say Don't Go (Taylor's Version) (From The Vault)
3CCf4QWbFngXoIO1cLTj1L,b5540681352e06ac,False,51,2000-12-05,Renegades,Rage Against The Machine,The Ghost of Tom Joad
3CGAv5sBPDC8yXeQACLVfH,b5540681352e06ac,False,47,2023-10-20,habitat,UKDD,habitat
3CKibideyL6GoBODkegtbQ,179d97494603457f,False,0,2012-07-02,>>,Beak>,Trong
3CRDbSIZ4r5MsZ0YwxuEkn,b5540681352e06ac,False,85,2015-05-15,Blurryface,Twenty One Pilots,Stressed Out
3CVDronuSnhguSUguPoseM,b5540681352e06ac,False,66,1998-10-16,Supposed Former Infatuation Junkie,Alanis Morissette,Thank U
3CWq0pAKKTWb0K4yiglDc4,1e2e44dad56e626f,False,77,2023-11-29,You're Losing Me (From The Vault),Taylor Swift,You’re Losing Me (From The Vault)
3CaFzqKj0yyGMF5oqThCc3,179d97494603457f,False,12,1974-01-01,Dandruff,Ivor Cutler,I'm Walking To A Farm
3CbQrZNXvOaA33BViPUniv,b5540681352e06ac,False,0,2009,Isla,Portico Quartet,Life Mask
3CgonfeyRh23O9F4aKiIbW,b5540681352e06ac,False,51,1978-10-06,Midnight Express (Original Motion Picture Soundtrack),Giorgio Moroder,Chase
3CkagCNgPbWDLmpakhdmcG,b5540681352e06ac,False,20,1990-03-19,Jazz 'Round Midnight,Chet Baker,These Foolish Things
3D3nEPySYlXaC95wZ131kl,179d97494603457f,False,20,2017,Peasant,Richard Dawson,Soldier
3DK6m7It6Pw857FcQftMds,179d97494603457f,True,82,2010-11-22,My Beautiful Dark Twisted Fantasy,Kanye West,Runaway
3DbbjlqUeX4N8jymM7VcA1,179d97494603457f,False,7,1960-09-19,The Nutcracker Suite (Expanded Edition),Duke Ellington,Peg O' My Heart
3Dby3p1m6IOZn2gIIqECgK,1e2e44dad56e626f,True,64,2021-01-07,evermore (deluxe version),Taylor Swift,gold rush
3DgxdsUHAvQgWPdPij6IVw,1e2e44dad56e626f,True,0,2019-04-30,Angry Too,Lola Blanc,Angry Too
3DpiVdmi2C85mx51Z806Ai,179d97494603457f,False,20,2012-09-24,Architecture of Loss,Valgeir Sigurðsson,The Crumbling
3DrVO4ymPye5cRJFLbVf7b,b5540681352e06ac,False,0,1989-01-01,Bruckner: Symphony No.3,Anton Bruckner,"Symphony No. 3 in D Minor, WAB 103: II. Adagio. Bewegt, quasi andante"
3Dyp0CuvWabBkbZKZZSTAz,b5540681352e06ac,False,0,2022-03-09,Hollywood,Thornhill,Hollywood
3E0VKSvZp76kvBU2WwwBul,179d97494603457f,False,50,1968,Taj Mahal,Taj Mahal,Leaving Trunk
3ECDbuYGtNuuf3OEk2wiTS,b5540681352e06ac,False,34,1995,Adiemus - Songs Of Sanctuary,Karl Jenkins,Tintinnabulum
3EDtm3ILNldFbr7x7msw1b,179d97494603457f,False,0,1972,Ege Bamyasi (Remastered),CAN,Soup
3EGW6TGGbdk6Ys1Y3HU3lj,1e2e44dad56e626f,True,67,2015-08-14,Cry Baby (Deluxe Edition),Melanie Martinez,Training Wheels
3EKONPY5juSe9sgE3sqFVE,179d97494603457f,False,32,2000-02-13,Calling Out Of Context,Arthur Russell,Get Around To It
3EOZ4f4oNawnmmof0nem80,1e2e44dad56e626f,False,0,2020-03-31,Mojaz,Hichkas,Ye Maks
3ET4A6azbRmmP8FyLuiuzO,b5540681352e06ac,False,0,2013,Live / Remix,Portico Quartet,Laker Boo - Live
3EceQWWGeemNKtzaMiUod6,1e2e44dad56e626f,False,25,2025-02-07,The Museum,Alex Apolline,The Museum
3EgCNil5CSO3Li4KEyXV1m,179d97494603457f,False,12,2013-11-18,Phobia,Floorplan,Glory B
3Er3aI3sgCX4ZTxVNpqxkT,b5540681352e06ac,False,7,1995-05-05,Strauss: Horn Concertos Nos.1 & 2 / Duet Concertino / Serenade,Richard Strauss,"Strauss, R: Horn Concerto No. 1 in E-Flat Major, Op. 11: II. Andante"
3EtIraJEHVSbBvLw5msioH,179d97494603457f,False,0,1970-03-06,Bryter Layter,Nick Drake,Northern Sky
3EtyEzMpfKSaoVhPunvbRV,1e2e44dad56e626f,False,60,2019-07-26,The Search,NF,Leave Me Alone
3Ey7Pjw7vg5T3c6q0LbcAH,b5540681352e06ac,False,31,2022-02-11,Starfruit,Moonchild,Tell Him
3FAJ6O0NOHQV8Mc5Ri6ENp,1e2e44dad56e626f,False,77,2020-03-27,TAKE TIME,GIVĒON,Heartbreak Anniversary
3FD3hrR7YyGTkQg5v4rzFS,b5540681352e06ac,False,13,1978,Electric Guitarist,John McLaughlin,Are You the One? Are You the One?
3FDEbNhEtQPzvr20uNjvpo,179d97494603457f,False,12,1972-01-01,Neu!,NEU!,Hallogallo
3FDrI0FLKzrYQiWxPhqV2W,1e2e44dad56e626f,True,53,2017-05-12,Rollin (feat. Future & Khalid),Calvin Harris,Rollin (feat. Future & Khalid)
3FiXcRMbi5Ay6YsWvIte5J,179d97494603457f,False,18,2015-10-16,My Name Is Doug Hream Blunt,Doug Hream Blunt,Fly Guy
3FkbQ6hgCVHPBmxPMhGGCb,b5540681352e06ac,False,0,2007-10-21,Some Things Just Stick in Your Mind,Vashti Bunyan,Find My Heart Again
3FmL7hAgo3C3iPnDdSiRn9,b5540681352e06ac,False,37,2018-09-07,Indigo,Kandace Springs,Unsophisticated
3FtYbEfBqAlGO46NUDQSAt,b5540681352e06ac,False,79,2007-12-14,Oracular Spectacular,MGMT,Electric Feel
3Fv136rh4qDQhAJujpGsEF,b5540681352e06ac,False,0,2019-01-11,Price: Symphonies Nos. 1 & 4,Florence Beatrice Price,"Symphony No. 1 in E Minor: II. Largo, maestoso"
3FvV3j98xtcylQF1drDc9j,b5540681352e06ac,False,1,2009-12-29,Twenty One Pilots,Twenty One Pilots,Oh Ms Believer
3G0yz3DZn3lfraledmBCT0,1e2e44dad56e626f,True,78,2003-02-06,Get Rich Or Die Tryin',50 Cent,P.I.M.P.
3G3cpknRLszl9vH9knbGHt,179d97494603457f,False,32,2002-09-30,1200 Micrograms,1200 Micrograms,Mescaline - Original Mix
3G5SR7QHN8OJaRw9gE9v7V,b5540681352e06ac,False,0,2016-10-14,Sibelius: Symphonies Nos 1 - 7 Kullervo / Pohjola's Daughter / The Oceanides,Jean Sibelius,"Symphony No. 5 in E-flat Major, Op. 82: I. Tempo molto moderato - Allegro moderato"
3GCMoKi9KDq7UXmsClqfIQ,179d97494603457f,False,39,1980,Bass Culture,Linton Kwesi Johnson,Inglan Is A Bitch
3GIjRVIPTfBkfdDPO30I10,b5540681352e06ac,False,1,2017-03-01,Reinecke Chamber Music with Horn,Luc Van Marcke,"Trio for Horn, Clarinet, & Piano in B-Flat Major, Op. 274: I. Allegro"
3GKbsOhxl1W5PS4ZuKB9A3,179d97494603457f,False,9,1976-06-25,Satisfied 'N Tickled Too,Taj Mahal,Baby Love
3GLpMdyHE8umsS0PzKDkT6,179d97494603457f,False,16,2021-02-19,Make A Goose,Blawan,My Guide to Dancing on Carpet
3GWL25OtAOCcyFu7WSx97I,b5540681352e06ac,False,38,2012-01-30,Django Django,Django Django,Hail Bop
3GYAfSrDV0z6hurUomcELr,b5540681352e06ac,False,22,2022-03-22,Melting Hazard,Salamanda,Melting Hazard
3GcriCXRnjAUFm5hrPpT1L,179d97494603457f,False,31,2020-11-06,We All Stand Together,Paul McCartney,We All Stand Together - 2020 Remaster
3GeLiXvn9nriUnoqHKRQpm,b5540681352e06ac,False,0,2009-01-01,This Is War,Thirty Seconds To Mars,Night Of The Hunter
3GoCxhFVRxp9Zy2uU1ZbHp,b5540681352e06ac,False,48,2017-06-07,The Elder Scrolls Online: Morrowind (Original Game Soundtrack),Brad Derrick,Azura's Coast
3GpPJWnU8GzhfRSNRQdquT,b5540681352e06ac,False,30,2018-04-06,The Much Much How How and I,Cosmo Sheldrake,Egg and Soldiers
3GpuuS3aQem5hUZOSNhenC,179d97494603457f,False,18,2016-12-02,Wonderland,Demdike Stare,Curzon
3Gub7VtyfLkcMU4laqmOws,179d97494603457f,False,11,2022-12-02,The 7” Singles,Paul McCartney,We All Stand Together - 2020 Remaster
3GvK1CHdUU9sbPdQf8ChjK,b5540681352e06ac,False,15,2011-09-12,Brahms: Symphonies 1-4,Johannes Brahms,"Symphony No. 2 in D Major, Op. 73: IV. Allegro con spirito"
3H6ntFP4cmGzYS0O3rtVyp,b5540681352e06ac,False,30,2015-06-22,Get To Heaven (Deluxe),Everything Everything,President Heartbeat
3H7pOWNQghEO1EKIcgnAsC,b5540681352e06ac,True,12,2022-01-28,Don't Forget to Look Up,Maverick Sabre,Something Special
3H9au5DxP2ryR2ozNngGM3,1e2e44dad56e626f,False,51,2022-06-22,Running Up That Hill (Violin),Dramatic Violin,Running Up That Hill (Violin)
3HKBkOqQ5YJ8tU5oWmpccV,b5540681352e06ac,False,27,2021-04-16,The Coming (25th Anniversary Super Deluxe Edition),Busta Rhymes,It's A Party (Instrumental)
3HOxJ3ZX23eTXXxLjrXNbY,1e2e44dad56e626f,False,47,2009,Lungs (Deluxe Version),Florence + The Machine,I'm Not Calling You A Liar
3HWxpLKnTlz6jE3Vi5dTF2,179d97494603457f,False,42,2003-10-07,Yankee Hotel Foxtrot,Wilco,I Am Trying to Break Your Heart
3HdLnxFdDi1jDIsyGMhYJn,b5540681352e06ac,False,20,2016-03-18,Forevergreens,Tonbruket,Music for the Sun King
3HumjZ20w3SmwaUGIkbDiy,179d97494603457f,False,0,2014-06-09,VVVLLLLVVV,SHXCXCHCXSH,VVVLLLLVVV
3HvYNcP1nbUHEbZkgLsqyM,b5540681352e06ac,False,10,2001-01-01,Mozart: The Piano Sonatas,Wolfgang Amadeus Mozart,"Piano Sonata No. 18 in D Major, K. 576: II. Adagio"
3HymUqywloEXI4yebaI7EZ,b5540681352e06ac,False,0,2007,Knee-Deep In the North Sea,Portico Quartet,Steps in the Wrong Direction
3I21c3oxPzePvdt8R8J5Pc,179d97494603457f,False,0,2016-03-04,Hookworms (Expanded Edition),Hookworms,Resolution
3I32J55GLS3U3TaZBpyCXC,1e2e44dad56e626f,False,0,2015-02-07,Written In Scars (Commentary),Jack Savoretti,Written In Scars
3I6IMWZJ9FkTcUCKBrzlkh,b5540681352e06ac,False,22,2020-11-13,Homescreen Glow,Brin,Soft Gaiden
3IN4z3on6fvxu7M53Q6OKV,1e2e44dad56e626f,False,38,2018-04-20,Eat The Elephant,A Perfect Circle,Feathers
3INjGuysxsRjLSmZKtS3lq,179d97494603457f,False,14,2016-04-29,Rye Lane Shuffle,Moses Boyd,Rye Lane Shuffle
3IRugjoQiWn1KZawwOL6pk,b5540681352e06ac,False,0,2012-09-04,Sibelius: Symphonies Nos. 5 & 6 - The Swan of Tuonela,Jean Sibelius,"Symphony No. 5 in E-Flat Major, Op. 82: I. Tempo molto moderato - Allegro moderato"
3IhtE4fkytdrtEfV34UzkD,1e2e44dad56e626f,True,63,2020-08-18,folklore (deluxe version),Taylor Swift,betty
3IrxiflD1mvPw2IpZJfJez,179d97494603457f,False,0,2016-06-06,SsSsSsSsSsSsSsSsSsSsSsSsSsSsSs,SHXCXCHCXSH,Ss
3IvTwPCCjfZczCN2k4qPiH,179d97494603457f,False,70,1972-11-01,Can't Buy A Thrill,Steely Dan,Dirty Work
3Iyg1xJyvxUT5NPzeiKpvN,179d97494603457f,False,18,2015-05-11,Tundra,Lakker,Pylon
3J1BDyPGll7A0oP5AeWjwc,b5540681352e06ac,False,14,2017-11-10,The Journey Begins,Celestial Aeon Project,Dreamland
3J5vCk4t3JtNU4bS0jncbW,179d97494603457f,False,0,2013-06-10,200 Fun Songs for Kids,The Kiboomers,The Song That Never Ends
